,cost,address,unitType,bedrooms,bathrooms,hydro,heat,water,wifi_info,parking,agreement,pet,size,furnished,appliances,ac,outdoor,smoking,amenities,url
0,1129,"4040 Gordon Rd., Regina, SK, S4S 6W2",Apartment,1,1.0,1,1,1,Cable / TV,1,1 Year,1,675,0,"Laundry (In Building),Fridge / Freezer",1,Balcony,1,"Gym,24 Hour Security,Elevator in Building",/v-apartments-condos/regina/1-bedroom-4040-gordon-rd/1553385697
0,1300,"331  Broad Street North, Regina, SK, S4R 2X8",Apartment,2,2.0,0,1,1,Not Included,0,1 Year,1,832,0,"Laundry (In Building),Fridge / Freezer",1,Balcony,0,Not Included,/v-apartments-condos/regina/newly-renovated-2-bedroom-apartment-for-rent/1564023315
0,600,"1503 Victoria Ave., Regina, SK, S4P 0P6",Apartment,1,1.0,0,0,1,Not Included,0,1 Year,0,-1,0,"Laundry (In Building),Fridge / Freezer",0,Yard,0,Not Included,/v-apartments-condos/regina/bruce-one-bedroom-apartment-for-rent/1558474593
0,795,"2127 Lindsay St, Regina, SK S4N 3C1, Canada",Apartment,1,1.0,1,1,1,Not Included,0,Month-to-month,0,500,1,Laundry (In Building),1,Yard,0,Storage Space,/v-apartments-condos/regina/furnished-basement-suite-utilities-included-broders-annex/1569103352
0,825,"6  Allanbrooke Dr, Yorkton, SK, S3N 2J7",Apartment,1,1.0,0,1,1,Not Included,0,1 Year,1,565,0,"Laundry (In Building),Fridge / Freezer",0,Balcony,0,Not Included,/v-apartments-condos/regina/1-bedroom-apartment-for-rent-with-balcony-pet-friendly/1569062825
0,820,"2024  14th Ave, Regina, SK, S4P 0X5",Apartment,1,1.0,0,1,1,Not Included,0,1 Year,1,473,0,"Laundry (In Building),Fridge / Freezer",0,Not Included,0,Not Included,/v-apartments-condos/regina/near-regina-general-hospital-1-bedroom-apartment-for-rent/1569062568
0,1089,"22-41 Munroe Pl., Regina, SK, S4S 6A7",Apartment,1,1.0,0,1,1,Cable / TV,1,1 Year,1,670,0,"Laundry (In Building),Fridge / Freezer",1,Balcony,1,"24 Hour Security,Storage Space",/v-apartments-condos/regina/1-bedroom-basement-premium-22-41-munroe-pl-renovated-suite/1569063957
0,875,"321  Fietz St, Yorkton, SK, S3N 3P6",Apartment,2,1.0,0,1,1,Not Included,0,1 Year,1,841,0,"Laundry (In Building),Dishwasher,Fridge / Freezer",1,"Yard,Balcony",0,Not Included,/v-apartments-condos/regina/2-bedroom-apartment-for-rent-100-discount-students-veterans/1569064211
0,935,"505 Rose St, Regina, SK S4R 1Z4, Canada",Apartment,2,1.0,0,1,1,Not Included,1,Month-to-month,0,800,0,"Laundry (In Building),Fridge / Freezer",1,Balcony,0,Not Included,/v-apartments-condos/regina/affordable-2-bedroom-suite/1570522689
0,700,"2249 Cornwall St., Regina, SK, S4P 2L2",Apartment,1,1.0,0,1,1,Not Included,0,1 Year,0,-1,0,"Laundry (In Building),Fridge / Freezer",0,Not Included,0,Not Included,/v-apartments-condos/regina/graceland-one-bedroom-apartment-for-rent/1568954768
0,1295,"Dakota Dr, Regina, SK S4Z, Canada",Condo,2,2.0,0,0,1,Not Included,2,1 Year,0,1160,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",1,Balcony,0,"Storage Space,Elevator in Building",/v-apartments-condos/regina/2-bedrooms-2-baths-condo-for-rent/1569602928
0,850,"2175  Rae Street, Regina, SK, S4T 2E8",Apartment,Bachelor/Studio,1.0,0,1,1,Not Included,0,1 Year,1,380,0,"Laundry (In Building),Fridge / Freezer",1,Not Included,0,Not Included,/v-apartments-condos/regina/beautiful-bachelor-apartment-for-rent-recently-renovated/1561139252
0,799,"1424 Victoria Ave, Regina, SK, S4P 0P3",Apartment,1,1.0,0,1,1,Not Included,0,1 Year,1,520,0,Fridge / Freezer,0,Not Included,0,Not Included,/v-apartments-condos/regina/downtown-apartment-for-rent-1424-victoria-ave/1505780189
0,-1,", Regina S4P 3V4 SK, Canada",Apartment,Bachelor/Studio,1.0,1,1,1,Not Included,1,1 Year,0,500,0,Laundry (In Building),0,Not Included,0,Not Included,/v-apartments-condos/regina/semi-retired-senior-lady-desires-clean-bachelor-suite/1569044619
0,800,"S0G0a4, Canada",House,3,1.0,0,0,1,Not Included,2,Month-to-month,0,1000,0,"Laundry (In Unit),Laundry (In Building),Fridge / Freezer",0,"Yard,Balcony",0,Not Included,/v-apartments-condos/regina/3-bedroom-in-francis-sk/1569031341
0,600,"243  Bradbrooke Drive, Yorkton, SK, S3N 2K4",Apartment,Bachelor/Studio,1.0,0,1,1,Not Included,0,1 Year,1,-1,0,"Laundry (In Building),Fridge / Freezer",0,Not Included,0,Not Included,/v-apartments-condos/regina/pet-friendly-recently-renovated-bachelor-apartment-available/1568953553
0,800,"18  Allanbrooke Dr, Yorkton, SK, S3N 2J7",Apartment,2,1.0,0,1,1,Not Included,0,1 Year,1,694,0,"Laundry (In Building),Fridge / Freezer",1,Balcony,0,Not Included,/v-apartments-condos/regina/available-to-rent-2-bedroom-apartment-with-parking-available/1568954030
0,825,"363  Northview Rd, Yorkton, SK, S3N 2X6",Apartment,2,1.0,0,1,1,Not Included,0,1 Year,1,694,0,"Laundry (In Building),Fridge / Freezer",1,Balcony,0,Not Included,/v-apartments-condos/regina/2-bedroom-apartment-for-rent-parking-available-pet-friendly/1568952965
0,1398,"1251 N Galloway Street, Regina, SK, S4X 0M6",Apartment,3,1.0,0,1,1,Not Included,1,1 Year,1,971,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",1,Balcony,0,Elevator in Building,/v-apartments-condos/regina/pet-friendly-three-bedroom-one-bath-with-in-suite-laundry-for/1568953997
0,875,"393  Parkview Road, Yorkton, SK, S3N 2L4",House,2,1.0,0,1,1,Not Included,0,1 Year,1,-1,0,"Laundry (In Building),Fridge / Freezer",0,Balcony,0,Not Included,/v-apartments-condos/regina/beautiful-2-bedroom-apartment-available-for-rent/1568953023
0,850,"6  Allanbrooke Dr, Yorkton, SK, S3N 2J7",Apartment,2,1.0,0,1,1,Not Included,0,1 Year,1,-1,0,"Laundry (In Building),Fridge / Freezer",0,Balcony,0,Not Included,/v-apartments-condos/regina/2-bedroom-apartment-for-rent-with-balcony-pet-friendly/1568952866
0,650,"301  Bradbrooke Dr, Yorkton, SK, S3N 2K7",Apartment,Bachelor/Studio,1.0,0,1,1,Not Included,0,1 Year,1,300,0,"Laundry (In Building),Fridge / Freezer",1,Balcony,0,Not Included,/v-apartments-condos/regina/now-renting-bachelor-apartment-newly-renovated/1568952700
0,700,"2249 Cornwall St., Regina, SK, S4P 2L2",Apartment,1,1.0,0,1,1,Not Included,0,1 Year,0,-1,0,"Laundry (In Building),Fridge / Freezer",0,Not Included,0,Not Included,/v-apartments-condos/regina/graceland-one-bedroom-apartment-for-rent/1568954768
0,725,"9 Duncan Street East, Yorkton, SK, S3N 0G1",Apartment,1,1.0,0,1,1,Not Included,0,1 Year,1,-1,0,"Laundry (In Building),Fridge / Freezer",0,Yard,0,Not Included,/v-apartments-condos/regina/recently-renovated-1-bedroom-apartment-for-rent-with-parking-ava/1568953244
0,750,"243  Bradbrooke Drive, Yorkton, SK, S3N 2K4",Apartment,1,1.0,0,1,1,Not Included,0,1 Year,1,476,0,"Laundry (In Building),Fridge / Freezer",0,Not Included,0,Not Included,/v-apartments-condos/regina/pet-friendly-recently-renovated-1-bedroom-apartment-available/1568953447
0,725,"320  Gladstone Ave S, Yorkton, SK, S3N 3W3",Apartment,1,1.0,0,1,1,Not Included,0,1 Year,1,618,0,"Laundry (In Building),Dishwasher,Fridge / Freezer",1,"Yard,Balcony",0,Not Included,/v-apartments-condos/regina/luxury-1-bedroom-apartment-available-balcony-parking-available/1568953893
0,775,"106 2nd Ave, Yorkton, SK, S3N 0G1",Apartment,1,1.0,0,1,1,Not Included,0,1 Year,1,-1,0,"Laundry (In Building),Fridge / Freezer",0,Yard,0,Not Included,/v-apartments-condos/regina/1-bedroom-apartment-on-tree-lined-street-pet-friendly/1568953676
0,900,"378  Parkview Road, Yorkton, SK, S3N 3A9",Apartment,2,1.0,0,1,1,Not Included,0,1 Year,1,-1,0,"Laundry (In Building),Fridge / Freezer",1,Balcony,0,Not Included,/v-apartments-condos/regina/pet-friendly-2-bedroom-apartment-for-rent/1568952716
0,1000,"1 St, Estevan, SK S4A, Canada",House,5+,2.0,0,0,0,Not Included,2,1 Year,1,1100,0,"Laundry (In Unit),Fridge / Freezer",1,Yard,0,Not Included,/v-apartments-condos/regina/house-for-rent-in-estevan/1568968681
0,1050,"176 2 Ave E, Melville, SK S0A 2P0, Canada",House,2,1.0,1,1,1,Internet,2,Month-to-month,1,990,1,Laundry (In Building),1,Yard,0,Not Included,/v-apartments-condos/regina/melville-rental-property/1568936162
0,1450,"1300 Stockton St, Regina, SK S4X 0B8, Canada",Condo,2,2.0,1,1,1,Not Included,1,1 Year,0,850,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",1,Balcony,0,"Gym,Bicycle Parking,Storage Space,Elevator in Building",/v-apartments-condos/regina/beautiful-condo-for-rent/1568922672
0,1041,"41 Munroe Place, Regina, SK, S4S 6A7",Apartment,1,1.0,0,1,1,Cable / TV,0,1 Year,1,650,0,"Laundry (In Unit),Fridge / Freezer",1,"Yard,Balcony",1,"24 Hour Security,Storage Space",/v-apartments-condos/regina/1-bedroom-41-munroe-place/1558399306
0,1350,", S4Z 0A5, Regina, SK",Condo,2,1.0,0,1,1,Not Included,2,1 Year,0,909,0,"Laundry (In Unit),Dishwasher",1,Balcony,0,Not Included,/v-apartments-condos/regina/east-regina-condo-for-rent/1568886762
0,850,"1602 Victoria Ave, Regina, SK, S4P 0P7",Apartment,1,1.0,0,1,1,Not Included,0,1 Year,1,405,0,"Laundry (In Building),Fridge / Freezer",0,Not Included,0,Not Included,/v-apartments-condos/regina/pet-friendly-1-bedroom-apartment-close-to-parks/1568878750
0,1950,"Bentley Dr, Regina, SK S4N 5H7, Canada",House,3 + Den,2.0,0,0,0,Not Included,3+,1 Year,0,1000,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",0,Yard,0,Not Included,/v-apartments-condos/regina/house-for-rent/1568865307
0,700,"2250 Rose St., Regina, SK, S4P 2A7",Apartment,Bachelor/Studio,1.0,0,1,1,Not Included,0,1 Year,0,500,0,"Laundry (In Building),Fridge / Freezer",0,Not Included,0,Not Included,/v-apartments-condos/regina/lily-rose-bachelor-apartment-for-rent/1568455196
0,700,"2120 Cornwall St., Regina, SK, S4P 2K7",Apartment,1,1.0,0,1,1,Not Included,0,1 Year,0,-1,0,"Laundry (In Building),Fridge / Freezer",0,Yard,0,Not Included,/v-apartments-condos/regina/essex-one-bedroom-apartment-for-rent/1547399343
0,700,"1622 15th Ave., Regina, SK, S4P 0Z5",Apartment,2,1.0,0,1,1,Not Included,0,1 Year,0,-1,0,"Laundry (In Building),Fridge / Freezer",0,Not Included,0,Not Included,/v-apartments-condos/regina/avalon-two-bedroom-apartment-for-rent/1562364501
0,1045,"2125 Osler St, Regina, SK S4P 4G9, Canada",Condo,2,1.0,0,1,1,Not Included,1,Month-to-month,0,840,0,"Laundry (In Building),Fridge / Freezer",1,Balcony,0,"24 Hour Security,Elevator in Building",/v-apartments-condos/regina/indoor-parking-downtown-renovated-1045/1568830591
0,1600,"3440 Avonhurst Dr, Regina, SK S4R 3K1, Canada",Townhouse,3,2.5,0,0,0,Not Included,2,1 Year,1,1235,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",1,Yard,0,Not Included,/v-apartments-condos/regina/3-bedroom-2-5-bath-townhouse-for-rent/1568769143
0,800,"1535 11th Ave, Regina, SK S4P 0H3, Canada",Apartment,1,1.0,0,1,1,Not Included,0,1 Year,0,750,0,Not Included,0,Not Included,0,Not Included,/v-apartments-condos/regina/clean-and-quiet-one-bedroom/1568783872
0,850,"635 17 Ave E, Regina, SK S4N 0Y8, Canada",Basement,1,1.0,1,1,1,Not Included,1,1 Year,0,650,1,"Laundry (In Unit),Laundry (In Building),Fridge / Freezer",1,Not Included,0,Not Included,/v-apartments-condos/regina/furnished-one-bedroom-basement-suite/1568783771
0,800,"1535 11th Ave, Regina, SK S4P 0H3, Canada",Apartment,1,1.0,0,1,1,Not Included,0,1 Year,0,700,0,Not Included,0,Not Included,0,Not Included,/v-apartments-condos/regina/corner-apartment-suite-one-bedroom/1568783498
0,1750,"4025 Hill Ave, Regina, SK S4S 0X7, Canada",Condo,2,2.0,0,0,1,Not Included,1,1 Year,0,1290,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",1,Balcony,0,"Storage Space,Elevator in Building",/v-apartments-condos/regina/beautiful-large-2-bedroom-walkout-condo-for-55-lakeview/1567471304
0,1041,"41 Munroe Place, Regina, SK, S4S 6A7",Apartment,1,1.0,0,1,1,Cable / TV,0,1 Year,1,650,0,"Laundry (In Unit),Fridge / Freezer",1,"Yard,Balcony",1,"24 Hour Security,Storage Space",/v-apartments-condos/regina/1-bedroom-41-munroe-place/1527097169
0,950,"S0G3N0, Canada",Apartment,1 + Den,1.0,1,1,1,Cable / TVInternet,1,Month-to-month,0,700,1,"Laundry (In Building),Fridge / Freezer",0,Not Included,0,Storage Space,/v-apartments-condos/regina/apartment-for-rent-moosomin/1568732045
0,1250,"4216 Castle Rd, Regina, SK S4S 4W1, Canada",Townhouse,2,2.0,1,0,0,Not Included,1,Month-to-month,1,1200,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",1,Yard,0,Not Included,/v-apartments-condos/regina/2-bedroom-condo-for-rent-near-university/1568724611
0,1359,"1062 Dorothy St., Regina, SK, S4X 0N9",Apartment,2,2.0,0,1,1,Cable / TV,0,1 Year,1,915,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",1,Balcony,1,"24 Hour Security,Elevator in Building",/v-apartments-condos/regina/2-bedroom-1062-dorothy-st/1568715338
0,954,"1060 Dorothy St., Regina, SK, S4X 3C5",Apartment,1,1.0,0,0,1,Cable / TV,0,1 Year,1,675,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",1,"Yard,Balcony",1,"Gym,24 Hour Security",/v-apartments-condos/regina/1-bedroom-1060-dorothy-st/1568715415
0,900,"Rosemont, Canada",Apartment,1,1.0,0,0,1,Not Included,1,1 Year,1,660,0,"Laundry (In Unit),Laundry (In Building),Fridge / Freezer",0,"Yard,Balcony",0,"Bicycle Parking,Storage Space",/v-apartments-condos/regina/apartment-in-rosemont/1568706755
0,700,"722 Lalonde St, Whitewood, SK S0G 5C0, Canada",Apartment,Bachelor/Studio,1.0,1,1,1,Internet,1,Month-to-month,0,500,0,"Laundry (In Building),Fridge / Freezer",0,Not Included,0,Not Included,/v-apartments-condos/regina/bachelor-suite-for-rent/1568699573
0,2000,"S4N6V2, Canada",House,5+,2.0,0,0,0,Not Included,3+,1 Year,0,1250,0,"Laundry (In Unit),Laundry (In Building),Dishwasher,Fridge / Freezer",0,"Yard,Balcony",0,Not Included,/v-apartments-condos/regina/five-bedrooms-single-house-with-garage-in-east/1568696305
0,-1,"5303 Universal Cres, Regina, SK S4W 0H7, Canada",Condo,2,2.0,1,1,1,Not Included,2,1 Year,0,970,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",1,Balcony,0,"Gym,Elevator in Building",/v-apartments-condos/regina/condo-for-rent/1568683526
0,938,"22-41 Munroe Pl., Regina, SK, S4S 6A7",Apartment,2,1.0,0,1,1,Cable / TV,0,1 Year,1,860,0,"Laundry (In Building),Fridge / Freezer",0,Balcony,1,"24 Hour Security,Storage Space",/v-apartments-condos/regina/2-bedroom-basement-22-41-munroe-pl/1556401371
0,799,"1424 Victoria Ave, Regina, SK, S4P 0P3",Apartment,1,1.0,0,1,1,Not Included,0,1 Year,1,520,0,Fridge / Freezer,0,Not Included,0,Not Included,/v-apartments-condos/regina/downtown-apartment-for-rent-1424-victoria-ave/1505780189
0,820,"4040 Retallack St., Regina, SK, S4S 3C3",Apartment,1,1.0,0,1,1,Not Included,0,1 Year,0,-1,0,"Laundry (In Building),Fridge / Freezer",0,Yard,0,Not Included,/v-apartments-condos/regina/muxmore-one-bedroom-apartment-for-rent/1564686400
0,1750,"14 Milford Crescent, Regina, SK S4N 1K7, Canada",House,3 + Den,2.0,0,0,0,Not Included,3+,1 Year,1,1300,0,"Laundry (In Unit),Laundry (In Building),Dishwasher,Fridge / Freezer",1,"Yard,Balcony",0,Not Included,/v-apartments-condos/regina/spacious-4-bedrooms-2-bathroom-house-glencairn-for-rent/1567616073
0,955,"2175  Rae Street, Regina, SK, S4T 2E8",Apartment,1,1.0,0,1,1,Not Included,0,1 Year,1,622,0,"Laundry (In Building),Fridge / Freezer",1,Not Included,0,Not Included,/v-apartments-condos/regina/beautiful-1-bedroom-apartment-for-rent-recently-renovated/1549214843
0,1000,"S4W0c7, Canada",Basement,1,1.0,1,0,1,Cable / TVInternet,1,Month-to-month,0,500,0,"Laundry (In Unit),Laundry (In Building),Fridge / Freezer",0,Not Included,0,Not Included,/v-apartments-condos/regina/one-bedroom-basement-apartment-harbour-landing/1568665031
0,1650,"Scarth St, Regina, SK S4P 2G9, Canada",Condo,1,1.0,1,1,1,Cable / TVInternet,1,Month-to-month,0,868,1,"Laundry (In Unit),Dishwasher,Fridge / Freezer",1,Not Included,0,Elevator in Building,/v-apartments-condos/regina/executive-downtown-furnished-condo/1558125079
0,600,"176 2 Ave E, Melville, SK S0A 2P0, Canada",House,1,1.0,0,0,0,Not Included,2,Month-to-month,0,500,1,"Laundry (In Building),Fridge / Freezer",0,Yard,0,Not Included,/v-apartments-condos/regina/renovated-one-bedroom-home-furnished-in-melville/1568648961
0,1200,"Arthur St, Regina, SK S4R 4X2, Canada",House,3,1.0,0,0,0,Not Included,2,Month-to-month,0,900,0,"Laundry (In Unit),Fridge / Freezer",1,Yard,0,Not Included,/v-apartments-condos/regina/freshly-painted-house-for-rent/1568621813
0,1249,"4040 Gordon Rd., Regina, SK, S4S 6W2",Apartment,1,1.0,1,1,1,Cable / TV,1,1 Year,1,900,0,"Laundry (In Building),Fridge / Freezer",1,Balcony,1,"Gym,24 Hour Security,Elevator in Building",/v-apartments-condos/regina/1-bedroom-den-4040-gordon-rd/1568548020
0,900,"3838 Retallack Street, Regina, SK, S4S 3B8",Apartment,1,1.0,0,1,1,Not Included,0,1 Year,1,600,0,"Laundry (In Building),Fridge / Freezer",1,Not Included,0,Not Included,/v-apartments-condos/regina/apartment-for-rent-with-parking-available-1-bedroom/1568548763
0,1300,"2134 Halifax St, Regina, SK S4P 1T9, Canada",House,1,1.0,1,1,1,Cable / TVInternet,1,Month-to-month,1,800,1,"Laundry (In Building),Fridge / Freezer",0,Yard,0,Not Included,/v-apartments-condos/regina/beautiful-furnished-1-bdrm-suite-in-a-charming-character-home/1539444859
0,1100,", Regina  S4N5L2 SK, Canada",Duplex/Triplex,3,1.0,0,0,0,Not Included,0,1 Year,0,980,0,"Laundry (In Unit),Fridge / Freezer",1,Yard,0,Not Included,/v-apartments-condos/regina/half-duplex-house-for-rent-on-thomson-ave/1568520761
0,1059,"111 Lockwood Road, Regina, SK, S4S 3G5",Apartment,1,1.0,1,1,1,Not Included,0,1 Year,0,679,0,"Dishwasher,Fridge / Freezer",1,Balcony,0,"Pool,Elevator in Building",/v-apartments-condos/regina/albert-park-one-bedroom-suites-available/1550386188
0,1300,"302 Gore Pl, Regina, SK S4T 7S4, Canada",Condo,2,1.0,0,0,1,Not Included,1,1 Year,1,890,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",1,Balcony,0,Not Included,/v-apartments-condos/regina/nw-regina-condo-for-rent-pet-friendly/1568509178
0,1250,"1219 Broadway Ave, Saskatoon, SK S7H 2A4, Canada",House,2 + Den,2.0,0,0,0,Not Included,1,1 Year,0,785,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",0,Yard,0,Not Included,/v-apartments-condos/regina/2bed-1den-house-on-broadway-for-rent-now/1561341270
0,1250,"729 Broadway Ave, S4N 1C4, Regina, SK",Duplex/Triplex,2,1.0,0,0,0,Not Included,1,1 Year,0,900,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",1,"Yard,Balcony",0,Not Included,/v-apartments-condos/regina/gorgeous-2nd-floor-two-bedroom-suite/1568498902
0,-1,"1808 Eaglesham Ave, Weyburn, SK S4H 3A8, Canada",Apartment,3,1.0,0,1,1,Not Included,1,Month-to-month,0,1000,0,"Laundry (In Building),Dishwasher,Fridge / Freezer",1,Balcony,0,Elevator in Building,/v-apartments-condos/regina/spacious-and-bright-1-2-or-3-bedroom-apartment-for-rent/1544615244
0,1195,"S4R3M4, Canada",Condo,2,1.0,0,1,1,Not Included,1,Month-to-month,0,850,1,"Laundry (In Building),Fridge / Freezer",1,Not Included,0,"24 Hour Security,Bicycle Parking,Storage Space",/v-apartments-condos/regina/fully-furnished-north-end-2-bedroom-condo-available-now/1568489714
0,1120,"453 Retallack Street, Regina, SK, S4R 3N4",Apartment,2,1.0,0,1,1,Not Included,0,1 Year,1,1000,0,"Laundry (In Building),Fridge / Freezer",1,Not Included,0,Not Included,/v-apartments-condos/regina/2-bedroom-apartment-with-parking-available-pet-friendly/1567345741
0,1120,"445  Retallack Street, Regina, SK, S4R 3N4",Apartment,2,1.0,0,1,1,Not Included,0,1 Year,1,1000,0,"Laundry (In Building),Fridge / Freezer",1,Not Included,0,Not Included,/v-apartments-condos/regina/2-bedroom-apartment-with-parking-available-pet-friendly/1567344376
0,1200,"4677 James Hill, s4w0c7, Harbour Landing, SK",House,2,1.0,0,0,0,Not Included,1,1 Year,0,882,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",0,"Yard,Balcony",0,Not Included,/v-apartments-condos/regina/beautiful-2-bedroom-house-for-rent/1568438306
0,125,"2140 Lorne Street, Regina, SK, S4P 2M5",House,Bachelor/Studio,1.0,0,0,0,Not Included,0,1 Year,0,-1,0,Not Included,0,Not Included,0,Not Included,/v-apartments-condos/regina/2140-lorne-parking-bachelor-townhome-for-rent/1557736109
0,795,"49 Ashwood Pl, Yorkton, SK S3N 2N1, Canada",Apartment,2,1.0,0,0,1,Not Included,2,Month-to-month,0,825,0,"Laundry (In Building),Fridge / Freezer",0,Yard,0,Not Included,/v-apartments-condos/regina/yorkton-rental:-2-bedroom-4-plex-july-1/1568403102
0,929,"193 Lockwood Rd, Regina, SK S4S 6G9, Canada",Apartment,1,1.0,1,1,1,Cable / TVInternet,0,Month-to-month,1,850,0,Laundry (In Building),1,Balcony,1,Not Included,/v-apartments-condos/regina/1-bedroom-apartment-for-rent-near-southland-mall/1568390231
0,800,"2415 Dewdney Ave, Regina, SK S4R 8R2, Canada",Apartment,Bachelor/Studio,1.0,1,1,1,Cable / TVInternet,3+,Month-to-month,0,600,1,"Laundry (In Building),Fridge / Freezer",1,Not Included,0,"Gym,Pool,Elevator in Building",/v-apartments-condos/regina/hotel-lifestyle-at-a-low-monthly-price-free-parking-amenities/1509863575
0,2650,"2055 Rose St, Regina, SK S4P 2A3, Canada",Condo,2 + Den,2.0,1,1,1,Not Included,1,1 Year,0,1250,0,"Laundry (In Unit),Dishwasher,Fridge / Freezer",1,Balcony,0,"Gym,24 Hour Security,Elevator in Building",/v-apartments-condos/regina/downtown-executive-condo-for-rent/1568316909
0,800,"3824 Regina Ave, Regina, SK S4S 0H7, Canada",Apartment,1,1.0,0,1,1,Not Included,1,1 Year,0,700,0,"Laundry (In Building),Fridge / Freezer",0,Not Included,0,"24 Hour Security,Storage Space",/v-apartments-condos/regina/1-bedroom-1-bathroom-apartments-for-rent-in-river-heights/1550010949
0,850,"3945 Robinson Street, Regina, SK, S4S 3C7",Apartment,2,1.0,0,0,0,Not Included,0,1 Year,0,900,0,Not Included,0,Not Included,0,Not Included,/v-apartments-condos/regina/3945-robinson-st-two-bedroom-multi-unit-house-for-rent/1537923368
0,1200,"7234 Dewdney Ave, Regina, SK S4T 1E6, Canada",Duplex/Triplex,3,1.0,0,0,0,Not Included,2,Month-to-month,0,1230,0,"Laundry (In Unit),Fridge / Freezer",0,Yard,0,Not Included,/v-apartments-condos/regina/rental-duplex-1200-mth/1568188990
0,1700,"1250 Wessex Place, S4N 7S2, Regina, SK",Townhouse,3 + Den,3.0,0,0,0,Not Included,2,1 Year,1,1100,0,Laundry (In Unit),1,Balcony,0,Not Included,/v-apartments-condos/regina/1250-wessex-place-townhouse-3-brs-3-brs-available-now/1568138973
0,1250,"S4S1E4, Canada",House,1 + Den,1.0,1,1,1,Internet,3+,1 Year,0,1055,1,"Laundry (In Unit),Laundry (In Building),Dishwasher,Fridge / Freezer",1,Yard,0,Not Included,/v-apartments-condos/regina/fully-furnished-1-bedroom-unit-utilities-included/1568132136
0,1200,"College Ave, Regina, SK S4P 4V5, Canada",House,2,1.0,0,0,0,Not Included,0,1 Year,1,970,0,"Laundry (In Unit),Laundry (In Building),Dishwasher,Fridge / Freezer",1,"Yard,Balcony",1,Not Included,/v-apartments-condos/regina/rental-house/1568024455
0,1195,"S3N 2H1, Canada",Basement,2 + Den,1.5,1,1,1,Internet,0,1 Year,1,600,0,"Laundry (In Unit),Laundry (In Building),Fridge / Freezer",1,Yard,0,Not Included,/v-apartments-condos/regina/2-bedroom-basement-suite/1567981039
0,1060,"1830 College Avenue, Regina S4P 1C2 SK",Apartment,1,1.0,0,1,1,Not Included,0,1 Year,0,650,0,"Laundry (In Building),Fridge / Freezer",1,Balcony,0,"Bicycle Parking,Storage Space,Elevator in Building",/v-apartments-condos/regina/1-bedroom-fabulous-view-heated-parking/1566490708
0,-1,", yorkton s3n 1m2 SK, Canada",House,3,2.0,1,1,1,Not Included,2,1 Year,0,1700,0,"Laundry (In Building),Dishwasher,Fridge / Freezer",0,Yard,0,Not Included,/v-apartments-condos/regina/1700-square-foot-2-story-house-for-rent-located-in-yorkton/1510302452
0,-1,"7 Allan Bay, Yorkton, SK S3N 3H1, Canada",Townhouse,2,2.0,0,0,0,Not Included,2,1 Year,0,1200,0,"Laundry (In Unit),Fridge / Freezer",1,"Yard,Balcony",0,Not Included,/v-apartments-condos/regina/2-bedroom-for-rent-in-yorkton/1563052881
0,1064,"5035 Sherwood Dr., Regina, SK, S4R 4C1",Apartment,1,1.0,0,1,1,Cable / TV,0,1 Year,1,700,0,"Laundry (In Building),Dishwasher,Fridge / Freezer",1,Balcony,1,"Gym,24 Hour Security,Storage Space",/v-apartments-condos/regina/1-bedroom-5035-sherwood-dr/1542862498
0,1100,"69  Kleisinger Cres, Regina, SK, S4R 6Z4",Apartment,2,1.0,0,1,1,Not Included,0,1 Year,1,761,0,"Laundry (In Building),Fridge / Freezer",1,Balcony,0,Not Included,/v-apartments-condos/regina/2-bedroom-apartment-with-balcony-available/1562740941
0,600,"541 Dufferin Avenue, Estevan, SK, S4A 2J1",Apartment,1,1.0,0,0,0,Not Included,0,1 Year,0,-1,0,Not Included,0,Not Included,0,Not Included,/v-apartments-condos/regina/541-dufferin-avenue-one-bedroom-apartment-for-rent/1542806977
0,725,"851 Scotia Street, S0A 2P0, Melville, SK",Apartment,2,1.0,0,1,1,Not Included,1,1 Year,0,800,0,"Laundry (In Building),Fridge / Freezer",0,Balcony,0,Not Included,/v-apartments-condos/regina/melville-apartment-rentals/1567847007
0,1600,"1914 Hamilton St, Regina, SK S4P 3N6, Canada",Condo,1 + Den,1.0,1,1,1,Not Included,1,1 Year,1,882,1,"Laundry (In Unit),Dishwasher,Fridge / Freezer",1,Not Included,0,"Gym,Concierge,24 Hour Security,Storage Space,Elevator in Building",/v-apartments-condos/regina/exclusive-2-bedroom-downtown-condo-for-rent/1567822841
